POINT_ID,NUTS0,NUTS1,NUTS2,TH_LAT,TH_LONG,DATE,OBS_TYPE,GPS_PROJ,GPS_PREC,GPS_LAT,GPS_LONG,GPS_ALT,OBS_DIST,OBS_DIR,LC1,LC1_SPECIES,LC1_PCT,LC2,LC2_SPECIES,LC2_PCT,OBS_RADIUS,LU1,LU2,AREA_SIZE,TREE_HEIGHT_SRV,FEATURE_WIDTH,LAND_MNGT,WM,WM_SOURCE,WM_TYPE,WM_DELIVERY,SOIL_TAKEN,SOIL_PLOUGH,SOIL_CROP,SOIL_STONES,TRANSECT,PHOTO_P,PHOTO_N,PHOTO_E,PHOTO_S,PHOTO_W
51743850,LV,LV0,LV00,56.99228515,24.12526348,20/05/2009,1,WGS84,3,56.99229,24.12526,2,1,1,E20,,5,8,,0,2,U400,8,2,0,0,2,8,0,0,0,3,0,0,0,E20 62 A 62 PI( A )PI,1,1,1,1,1
51783850,LV,LV0,LV00,56.98521754,24.18983626,12/5/09,3,WGS84,3,56.98561,24.18956,3,47,1,A21,,5,8,,0,1,U317,8,1,0,0,3,8,0,0,0,3,0,0,0,PI( A 23 )PI A PI( A )PI,8,1,1,1,1
51843850,LV,LV0,LV00,56.97455664,24.2866532,26/05/2009,3,WGS84,7,56.98018,24.26633,-2,1380,1,G10,,5,8,,0,1,U361,U130,4,0,0,3,8,0,0,0,3,0,0,0,PI( G10 )PI,8,1,1,1,1
51923850,LV,LV0,LV00,56.96023116,24.41566316,26/05/2009,1,WGS84,3,56.96023,24.41566,22,0,1,C20,C22,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C20 61 D10 21 61 22 C20 F00 A 61 E10 F00,1,1,1,1,1
51963850,LV,LV0,LV00,56.95302091,24.48013396,26/05/2009,3,WGS84,5,56.94874,24.48613,3,600,1,C30,C32,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C30 )PI,8,1,1,1,1
52103850,LV,LV0,LV00,56.92753595,24.7056009,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,C20,C22,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C20 61 C20 61 C20 )PI,8,2,2,2,2
52143850,LV,LV0,LV00,56.92018344,24.76996801,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,C20,C22,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C20 31 C20 )PI,8,2,2,2,2
52283850,LV,LV0,LV00,56.89420119,24.99506902,8/5/09,1,WGS84,4,56.89423,24.99504,81,2,1,C30,C32,5,8,,0,2,U120,U150,3,2,2,2,8,0,0,0,1,2,4,1,C30 C10 C30 B11 01 31 C10 C30 C10 31 62,1,1,1,1,1
52323850,LV,LV0,LV00,56.88670678,25.05933073,8/5/09,1,WGS84,4,56.88671,25.05928,86,3,1,C10,C12,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,2,0,0,0,C10 31 E20 61 E20 F00 B11 01 11 62 01,1,1,1,1,1
52463850,LV,LV0,LV00,56.86022855,25.28405991,22/05/2009,1,WGS84,5,56.86024,25.28407,118,1,1,C10,C1D,5,8,,0,2,U120,U150,3,2,2,2,8,0,0,0,3,0,0,0,C10 31 C10 E10 E20 E10 10 E10 C10,1,1,1,1,1
52503850,LV,LV0,LV00,56.85259262,25.34821454,22/05/2009,1,WGS84,5,56.8526,25.34823,114,1,2,C10,C1C,5,8,,0,2,U120,U150,3,2,2,2,8,0,0,0,2,0,0,0,C10 32 C10 32 E10 E20 E10 C10 E10 C10 32 C10 32 C10 C30,1,1,1,1,1
52643850,LV,LV0,LV00,56.82561975,25.57256607,18/06/2009,1,WGS84,9,56.82566,25.57257,149,4,1,C10,C1D,5,8,,0,2,U120,8,2,2,2,2,8,0,0,0,1,2,1,1,C10 G10 C20 E20 E10 E20,1,1,1,1,1
52683850,LV,LV0,LV00,56.81784268,25.63661198,18/06/2009,1,WGS84,4,56.81784,25.6366,154,1,1,C10,C1D,5,8,,0,2,U111,8,3,2,2,2,5,0,0,0,2,0,0,0,C10 41 C30 D10 C30 E30 32 D10 E20,1,1,1,1,1
52823850,LV,LV0,LV00,56.7903765,25.86058013,1/6/09,2,WGS84,4,56.78972,25.86286,181,157,1,E20,,5,8,,0,2,U111,8,3,0,0,2,5,0,0,0,3,0,0,0,E20 G20 D10,2,1,1,1,1
52863850,LV,LV0,LV00,56.78245868,25.92451569,1/6/09,1,WGS84,4,56.78245,25.92448,188,2,1,C10,C1D,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,2,0,0,0,C10 E20,1,1,1,1,1
53003850,LV,LV0,LV00,56.75450057,26.14809478,24/05/2009,1,WGS84,4,56.75451,26.14809,102,1,1,C20,C21,5,8,,0,2,U364,8,4,2,2,2,8,0,0,0,3,0,0,0,C20 32 C20,1,1,1,1,1
53043850,LV,LV0,LV00,56.7464424,26.21191838,31/05/2009,1,WGS84,3,56.74644,26.21193,105,0,1,E30,,5,8,,0,2,U400,8,2,0,0,2,8,0,0,0,2,0,0,0,E30 10 31 10 E30 14 31 14 E30,1,1,1,1,1
53183850,LV,LV0,LV00,56.71799373,26.43510286,23/05/2009,3,WGS84,4,56.71976,26.4362,108,208,1,C20,C21,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C20 G10 C20 )PI,8,1,1,1,1
53223850,LV,LV0,LV00,56.7097956,26.49881292,14/06/2009,1,WGS84,6,56.70978,26.49885,97,3,1,C30,C32,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,2,0,0,0,C30 41 C20,1,1,1,1,1
53363850,LV,LV0,LV00,56.68085779,26.72159728,14/06/2009,2,WGS84,3,56.6817,26.72081,92,105,1,E20,,5,8,,0,2,U111,8,3,0,0,2,3,0,0,0,3,0,0,0,E20,1,1,1,1,1
53403850,LV,LV0,LV00,56.6725201,26.78519225,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,C10,C1D,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C10 C20 C30 C10 )PI,8,2,2,2,2
53543850,LV,LV0,LV00,56.64309456,27.0075711,13/08/2009,1,WGS84,3,56.64349,27.00738,97,46,1,D10,,4,8,,0,2,U400,8,1,0,0,2,8,0,0,0,2,0,0,0,D10 E10 E20 61 E20 24 E20 01 B13,1,1,1,1,1
53583850,LV,LV0,LV00,56.63461773,27.07104944,13/08/2009,3,WGS84,4,56.64019,27.06321,104,785,1,C10,C1D,4,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C10 E20 E10 D10 )PI,8,1,1,1,1
53723850,LV,LV0,LV00,56.6047059,27.29301743,15/08/2009,1,WGS84,3,56.60389,27.29354,161,96,1,B11,,5,8,,0,1,U111,8,2,0,0,2,5,0,0,0,3,0,0,0,B11,1,1,1,1,1
53763850,LV,LV0,LV00,56.59609034,27.35637764,15/08/2009,3,WGS84,3,56.58617,27.34049,167,1470,1,C30,C32,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C30 D10 C30 )PI,8,1,1,1,1
53903850,LV,LV0,LV00,56.56569367,27.57792956,15/08/2009,1,WGS84,4,56.56565,27.57792,154,5,1,C10,C1D,4,8,,0,2,U120,8,2,2,2,2,8,0,0,0,3,0,0,0,C10 PI( 41 )PI,1,1,1,1,1
53943850,LV,LV0,LV00,56.55693979,27.64117014,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,G10,,5,8,,0,1,U361,U130,4,0,0,3,8,0,0,0,3,0,0,0,PI( G10 )PI,8,2,2,2,2
54083850,LV,LV0,LV00,56.52605976,27.86230082,15/08/2009,1,WGS84,3,56.52607,27.8623,144,1,1,E20,,5,8,,0,2,U111,8,3,0,0,2,5,0,0,0,3,0,0,0,E20 10 E20 24 E20 C10,1,1,1,1,1
54123850,LV,LV0,LV00,56.51716799,27.92542033,15/08/2009,1,WGS84,6,56.51717,27.92543,146,1,1,C10,C15,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C10 C30 C10 61 C10 E10,1,1,1,1,1
50083852,LV,LV0,LV00,57.27510457,21.43223471,27/06/2009,1,WGS84,4,57.2751,21.43221,33,2,1,C20,C22,5,8,,0,2,U120,U150,3,2,2,2,8,0,0,0,3,0,0,0,C20,1,1,1,1,1
50143852,LV,LV0,LV00,57.26648375,21.5304151,28/06/2009,1,WGS84,3,57.26648,21.53044,12,1,1,B15,,5,8,,0,1,U111,U150,3,0,0,2,3,0,0,0,2,0,0,0,B15 B53 B11,1,1,1,1,1
50263852,LV,LV0,LV00,57.24902333,21.7266485,26/06/2009,1,WGS84,7,57.24902,21.7266,24,4,1,C20,C22,5,8,,0,2,U120,U150,3,2,2,2,8,0,0,0,3,0,0,0,C20 E30 E10 E30 C20,1,1,1,1,1
50323852,LV,LV0,LV00,57.24018383,21.82470087,26/06/2009,3,WGS84,8,57.24325,21.81331,23,768,1,C30,C32,5,8,,0,2,U120,U150,3,2,2,3,8,0,0,0,3,0,0,0,PI( C30 )PI,8,1,1,1,1
50443852,LV,LV0,LV00,57.22228654,22.02067533,7/5/09,1,WGS84,5,57.22232,22.02065,62,3,1,C20,C22,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C20,1,1,1,1,1
50503852,LV,LV0,LV00,57.21322884,22.11859679,7/5/09,1,WGS84,12,57.21322,22.11763,-1,59,1,C10,C1C,4,8,,0,2,U400,8,3,2,2,2,8,0,0,0,3,0,0,0,C10 PI( C10 31 C10 31 G20 C10 )PI,1,1,1,1,1
50543852,LV,LV0,LV00,57.20715002,22.1838532,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,G10,,5,8,,0,1,U130,U361,4,0,0,3,8,0,0,0,3,0,0,0,PI( G10 )PI,8,2,2,2,2
50623852,LV,LV0,LV00,57.19489561,22.3143066,5/6/09,1,WGS84,4,57.1949,22.31429,38,1,1,C20,,5,8,,0,2,U120,8,3,1,0,2,8,0,0,0,3,0,0,0,C20 H11 C20 61 PI( C20 )PI,1,1,1,1,1
50683852,LV,LV0,LV00,57.18562019,22.41209432,5/6/09,1,WGS84,4,57.18562,22.41209,37,0,1,C30,C32,4,8,,0,2,U120,8,2,2,2,2,8,0,0,0,3,0,0,0,C30 D10 C30 PI( D20 )PI,1,1,1,1,1
50803852,LV,LV0,LV00,57.16685198,22.6075338,10/5/09,1,WGS84,4,57.16685,22.60756,141,1,1,C10,C12,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,1,2,4,1,C10 61 C10 62 C10 C30 PI( D10 C10 )PI,1,1,1,1,1
50863852,LV,LV0,LV00,57.15735931,22.70518496,4/5/09,1,WGS84,2,57.15736,22.7052,125,2,1,C10,C12,5,8,,0,2,U120,8,2,2,2,2,8,0,0,0,3,0,0,0,C10 C20 61 C20 C30 61 C10,1,1,1,1,1
50983852,LV,LV0,LV00,57.13815711,22.90034853,7/5/09,1,WGS84,2,57.13814,22.90033,69,4,1,C30,C3B,4,8,,0,2,U120,U150,3,2,2,2,8,0,0,0,3,0,0,0,C30 31 C30 31 E20 B11,1,1,1,1,1
51043852,LV,LV0,LV00,57.12844769,22.99786033,4/8/09,1,WGS84,5,57.12845,22.99785,39,1,1,C30,C3B,5,8,,0,2,U120,U150,3,2,2,2,8,0,0,0,3,0,0,0,C30 E10 62 14 E10 24 C30,1,1,1,1,1
51163852,LV,LV0,LV00,57.10881249,23.19274245,4/8/09,1,WGS84,5,57.10883,23.19275,32,1,1,C20,C21,5,8,,0,2,U120,U361,4,2,2,2,8,0,0,0,3,0,0,0,C20 61 C20,1,1,1,1,1
51703852,LV,LV0,LV00,57.01689544,24.0673176,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,G20,,5,8,,0,1,U313,8,4,0,0,3,8,0,0,0,3,0,0,0,PI( G20 E20 A )PI,8,2,2,2,2
51763852,LV,LV0,LV00,57.00632414,24.1642448,12/5/09,3,WGS84,5,57.0066,24.16504,9,57,2,C20,X,5,8,,0,2,U370,8,2,2,2,3,8,0,0,0,3,0,0,0,PI( E10 )PI 23 62 01 24 62 F00 E20 E10 C20 23 C20 PI( A C20 )PI,8,1,1,1,1
51883852,LV,LV0,LV00,56.98496728,24.357947,26/05/2009,3,WGS84,4,56.98671,24.35649,5,213,1,G10,,5,8,,0,1,U130,8,3,0,0,3,8,0,0,0,3,0,0,0,PI( G10 )PI,8,1,1,1,1
51943852,LV,LV0,LV00,56.97418184,24.45472142,26/05/2009,1,WGS84,4,56.97418,24.45472,21,0,1,C20,C22,5,8,,0,2,U120,U361,4,2,2,2,8,0,0,0,3,0,0,0,C20 61 C20 61 C20 61 C20,1,1,1,1,1
52063852,LV,LV0,LV00,56.95239723,24.64811544,9/6/09,1,WGS84,3,56.9524,24.64811,43,0,1,E10,,5,8,,0,2,U111,8,2,2,2,2,5,0,0,0,3,0,0,0,E10 G10 C10 G10 PI( D10 C30 )PI,1,1,1,1,1
52123852,LV,LV0,LV00,56.94139819,24.74473448,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,C20,,2,8,,0,2,U364,8,3,1,0,3,8,0,0,0,3,0,0,0,PI( C20 H12 )PI,8,2,2,2,2
52243852,LV,LV0,LV00,56.91918696,24.93781519,17/05/2009,1,WGS84,3,56.91919,24.93782,75,0,1,E20,,5,8,,0,2,U111,8,3,0,0,2,5,0,0,0,2,0,0,0,E20 E10 E20,1,1,1,1,1
52423852,LV,LV0,LV00,56.88533813,25.22703861,23/05/2009,1,WGS84,5,56.88456,25.22743,119,91,1,B71,,4,E10,,2,2,U111,U361,1,0,0,2,2,16,16,8,2,0,0,0,B71 23 E20 B21 E20 23 E20 24 E20 62 E20,1,1,1,1,1
52483852,LV,LV0,LV00,56.87391358,25.32333926,22/05/2009,1,WGS84,7,56.87391,25.32336,144,1,1,C10,C1D,5,8,,0,2,U120,U150,3,2,2,2,8,0,0,0,2,0,0,0,C10 61 C10 61 C10 61 C10 E20 24 E20,1,1,1,1,1
52603852,LV,LV0,LV00,56.85085245,25.51577817,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,H12,,5,8,,0,2,U400,8,3,0,0,3,8,0,0,0,3,0,0,0,PI( H12 C20 )PI,8,2,2,2,2
52783852,LV,LV0,LV00,56.81573165,25.80402645,1/6/09,1,WGS84,5,56.81572,25.80405,207,2,1,C10,C1D,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,2,0,0,0,C10 C30 D10 C10,1,1,1,1,1
52843852,LV,LV0,LV00,56.80388388,25.89999877,1/6/09,1,WGS84,2,56.80389,25.89996,198,2,1,C30,C32,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,1,2,4,1,C30 31 C30 C20 D20 61 E10,1,1,1,1,1
52963852,LV,LV0,LV00,56.77997749,26.09177614,24/05/2009,1,WGS84,3,56.77998,26.09178,115,0,1,C30,C32,3,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C30 D10 C30 61 C30 C20 15 62 E20 G20 E20,1,1,1,1,1
53023852,LV,LV0,LV00,56.76791899,26.18758065,31/05/2009,1,WGS84,4,56.76789,26.18762,101,4,1,C30,C32,4,8,,0,2,U364,8,4,2,2,2,8,0,0,0,3,0,0,0,C30,1,1,1,1,1
53143852,LV,LV0,LV00,56.74359173,26.37902001,23/05/2009,1,WGS84,3,56.7436,26.37905,94,2,1,B11,,2,8,,0,1,U111,8,3,0,0,2,5,0,0,0,2,0,0,0,B11 F00,1,1,1,1,1
53203852,LV,LV0,LV00,56.7313231,26.47465434,14/06/2009,3,WGS84,4,56.73658,26.4944,104,1340,1,C30,C32,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C30 E10 C30 )PI,8,1,1,1,1
53243852,LV,LV0,LV00,56.72310517,26.53837877,14/06/2009,1,WGS84,3,56.72311,26.53839,104,1,1,H11,,5,8,,0,2,U400,8,4,0,0,3,8,0,0,0,3,0,0,0,H11,1,1,1,1,1
53323852,LV,LV0,LV00,56.70657618,26.66575097,14/06/2009,1,WGS84,4,56.70655,26.66573,91,3,1,C10,C12,4,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C10 61 G10 C10,1,1,1,1,1
53383852,LV,LV0,LV00,56.69409802,26.76121277,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,H12,,5,8,,0,2,U364,8,4,0,0,3,8,0,0,0,3,0,0,0,PI( H12 )PI,8,2,2,2,2
53503852,LV,LV0,LV00,56.66893265,26.95196202,2/8/09,1,WGS84,3,56.66893,26.95195,93,0,1,E20,,5,8,,0,2,U111,8,4,0,0,2,3,0,0,0,3,0,0,0,E20 61 E20 B21 E20 10 E30,1,1,1,1,1
53563852,LV,LV0,LV00,56.65624558,27.04724897,13/08/2009,3,WGS84,3,56.65567,27.0518,98,286,1,C10,C1D,4,8,,0,2,U120,8,2,2,2,3,8,0,0,0,3,0,0,0,PI( C10 14 31 14 E20 )PI,8,1,1,1,1
53683852,LV,LV0,LV00,56.630663,27.23764627,15/08/2009,1,WGS84,3,56.63068,27.23764,140,2,1,E20,,5,8,,0,2,U111,8,1,0,0,2,5,0,0,0,3,0,0,0,E20 24 E20 C10 D10 E20 C10 14 62 14 E20,1,1,1,1,1
53743852,LV,LV0,LV00,56.61776763,27.3327561,15/08/2009,1,WGS84,5,56.61769,27.3328,181,9,1,C30,C32,5,8,,0,2,U120,8,2,2,2,2,8,0,0,0,3,0,0,0,C30 D10 24 D10 C30 PI( C10 )PI,1,1,1,1,1
53863852,LV,LV0,LV00,56.59176909,27.52279693,15/08/2009,3,WGS84,4,56.59354,27.5279,148,370,1,C30,C32,5,8,,0,2,U120,8,2,2,2,3,8,0,0,0,3,0,0,0,PI( C30 )PI,8,1,1,1,1
54043852,LV,LV0,LV00,56.5522528,27.80740734,14/08/2009,1,WGS84,4,56.55286,27.80672,151,80,1,B18,,5,8,,0,1,U111,8,3,0,0,2,5,0,0,0,3,0,0,0,B18 B11,1,1,1,1,1
54223852,LV,LV0,LV00,56.51211604,28.09147093,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,C20,C22,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C20 61 E20 C10 F00 G20 F00 C10 )PI,8,2,2,2,2
50123854,LV,LV0,LV00,57.28707434,21.50319302,27/06/2009,3,WGS84,5,57.28469,21.5136,15,680,1,C20,C22,5,8,,0,2,U120,U150,3,2,2,3,8,0,0,0,3,0,0,0,PI( C20 E20 C20 )PI,8,1,1,1,1
50163854,LV,LV0,LV00,57.2812997,21.56866246,28/06/2009,1,WGS84,5,57.28128,21.56866,6,1,1,C10,C12,5,8,,0,2,U361,U120,2,2,2,2,8,0,0,0,2,0,0,0,C10 23 C10 PI( A )PI 23 62 01 23 A,1,1,1,1,1
50223854,LV,LV0,LV00,57.27257694,21.66683114,26/06/2009,1,WGS84,3,57.27245,21.66681,5,17,1,B11,,5,8,,0,1,U111,8,3,0,0,2,5,0,0,0,1,1,1,1,B11 E30 B11 E10 B11,1,1,1,1,1
50303854,LV,LV0,LV00,57.26083319,21.79765599,26/06/2009,1,WGS84,3,57.26084,21.7977,-6,3,1,C30,C32,5,8,,0,2,U120,U150,3,2,2,2,8,0,0,0,3,0,0,0,C30 E10 C30,1,1,1,1,1
50343854,LV,LV0,LV00,57.25491275,21.86303961,26/06/2009,3,WGS84,8,57.25325,21.85661,25,435,1,C30,C32,5,8,,0,2,U120,U150,3,2,2,3,8,0,0,0,3,0,0,0,PI( C30 E10 C30 )PI,8,1,1,1,1
50403854,LV,LV0,LV00,57.24597142,21.96107876,7/5/09,1,WGS84,5,57.24598,21.96115,43,4,2,C20,C22,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C20 F00 C20,1,1,1,1,1
50483854,LV,LV0,LV00,57.23393649,22.09172943,7/5/09,1,WGS84,10,57.23396,22.09175,21,6,1,C20,C22,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C20 62 C20 41 C20,1,1,1,1,1
50523854,LV,LV0,LV00,57.22787056,22.15702531,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,C30,C32,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C30 E20 13 E20 13 E20 )PI,8,2,2,2,2
50583854,LV,LV0,LV00,57.21871113,22.25493207,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,G10,,5,8,,0,1,U130,U361,3,0,0,3,8,0,0,0,3,0,0,0,PI( G10 H11 C20 )PI,8,2,2,2,2
50663854,LV,LV0,LV00,57.20638564,22.38540474,5/6/09,1,WGS84,2,57.20638,22.38536,36,2,1,C20,C22,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C20 61 C20 61 C20,1,1,1,1,1
50703854,LV,LV0,LV00,57.20017453,22.45061099,7/6/09,3,WGS84,6,57.20402,22.45485,38,500,1,C20,C22,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C20 31 C20 )PI,8,1,1,1,1
50763854,LV,LV0,LV00,57.19079748,22.54838253,7/6/09,1,WGS84,4,57.19078,22.54839,71,1,1,E20,,4,8,,0,2,U400,8,2,0,0,2,8,0,0,0,3,0,0,0,E20 61 E20 A E20 24 E20 A 61 E20 A 01 62 E20 11 G10,1,1,1,1,1
50843854,LV,LV0,LV00,57.17818208,22.67867342,4/5/09,1,WGS84,4,57.17807,22.67874,121,13,1,G10,,1,8,,0,1,U361,8,1,0,0,3,8,0,0,0,3,0,0,0,G10 F00 14 71 E10 14 F00 C30 F00 G10 C10,1,1,1,1,1
50883854,LV,LV0,LV00,57.17182613,22.74378818,3/5/09,1,WGS84,2,57.17183,22.74379,104,2,1,F00,,4,8,,0,1,U120,8,3,0,0,3,8,0,0,0,3,0,0,0,F00 C20 C30 D10 41 C30 01 62 01 23 E20 11 E10,1,1,1,1,1
50943854,LV,LV0,LV00,57.16223194,22.84142167,7/5/09,1,WGS84,2,57.16225,22.8414,58,1,1,B12,,1,8,,0,1,U111,8,4,0,0,2,3,0,0,0,3,0,0,0,B12 B11 01 14 31 14 E20,1,1,1,1,1
51023854,LV,LV0,LV00,57.14932728,22.97152708,4/8/09,1,WGS84,3,57.14933,22.97153,27,0,1,E20,,5,8,,0,2,U111,8,3,0,0,2,5,0,0,0,2,0,0,0,E20 14 E20 C10 B71,1,1,1,1,1
51063854,LV,LV0,LV00,57.14282682,23.03654847,4/8/09,1,WGS84,3,57.14283,23.03655,23,0,1,D20,,5,8,,0,2,U400,8,1,0,0,2,8,0,0,0,3,0,0,0,D20 E20 D10 E20 C10 E10 H11,1,1,1,1,1
51123854,LV,LV0,LV00,57.13301599,23.13404116,4/8/09,1,WGS84,4,57.13301,23.13405,28,1,1,C20,C21,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C20 01 C20 01 C20 01 C20 E20 62 01 C30,1,1,1,1,1
51663854,LV,LV0,LV00,57.04148102,24.00929953,24/05/2009,1,WGS84,5,57.04148,24.00931,2,1,1,H11,,5,8,,0,2,U364,8,3,0,0,3,8,0,0,0,3,0,0,0,H11,1,1,1,1,1
51743854,LV,LV0,LV00,57.02742617,24.13862658,20/05/2009,1,WGS84,3,57.02745,24.13865,3,3,1,A22,,5,8,,0,1,U312,8,4,0,0,3,8,0,0,0,3,0,0,0,A E20 11 E20 62 F00 62 E20 24 14 E20 23 E20 62 E20 E10 E20 62 E20,1,1,1,1,1
51783854,LV,LV0,LV00,57.02035108,24.20325639,12/5/09,3,WGS84,5,57.02047,24.20322,15,14,1,A11,,5,8,,0,1,U317,8,1,0,0,3,8,0,0,0,3,0,0,0,PI( A )PI C30 01 62 C30 61 C30,8,1,1,1,1
51843854,LV,LV0,LV00,57.00967889,24.30015874,25/05/2009,1,WGS84,5,57.00968,24.30016,13,0,1,C20,C22,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C20 10,1,1,1,1,1
51923854,LV,LV0,LV00,56.99533826,24.42928231,26/05/2009,3,WGS84,4,56.98928,24.43039,4,678,1,E10,,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( E10 31 E10 D10 E10 D10 E10 31 D10 )PI,8,1,1,1,1
51963854,LV,LV0,LV00,56.98812039,24.49380981,26/05/2009,3,WGS84,4,56.98246,24.51636,22,1509,1,C30,C32,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C30 61 C30 61 C30 )PI,8,1,1,1,1
52023854,LV,LV0,LV00,56.9772342,24.59055796,9/6/09,3,WGS84,6,56.97942,24.59078,12,244,1,D10,,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( D10 E10 D10 E10 D10 G20 )PI,8,1,1,1,1
52103854,LV,LV0,LV00,56.96260852,24.7194746,9/6/09,1,WGS84,4,56.96261,24.71947,58,0,1,E10,,5,8,,0,2,U111,8,2,1,0,2,5,0,0,0,3,0,0,0,E10 31 01 61 01 31 E20 PI( D10 C10 D10 C10 )PI,1,1,1,1,1
52143854,LV,LV0,LV00,56.95524824,24.78389805,9/6/09,3,WGS84,4,56.95476,24.78267,51,92,1,C30,C32,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C30 )PI 15 E20,8,1,1,1,1
52203854,LV,LV0,LV00,56.9441486,24.88048943,9/6/09,1,WGS84,6,56.94415,24.88049,61,0,1,D10,,5,8,,0,2,U120,8,3,1,0,2,8,0,0,0,3,0,0,0,D10 C20 D10 31 D10 PI( H11 31 E20 31 )PI,1,1,1,1,1
52283854,LV,LV0,LV00,56.92923861,25.00919571,8/5/09,1,WGS84,3,56.92924,25.0092,82,0,1,E20,,5,8,,0,2,U111,8,4,0,0,2,5,0,0,0,3,0,0,0,E20 A 23 31 11 01 62 E20 23 A 23 01 62 11 E20,1,1,1,1,1
52323854,LV,LV0,LV00,56.92173631,25.07351342,17/05/2009,1,WGS84,3,56.92175,25.0735,83,1,1,E20,,3,8,,0,2,U111,8,4,0,0,2,5,0,0,0,3,0,0,0,E20,1,1,1,1,1
52383854,LV,LV0,LV00,56.91042378,25.16994548,17/05/2009,1,WGS84,3,56.91042,25.16994,105,1,1,C30,,3,8,,0,2,U120,8,3,1,0,2,8,0,0,0,1,2,3,1,C30 61 C20 31 C20 61 C20,1,1,1,1,1
52463854,LV,LV0,LV00,56.89523023,25.29843802,23/05/2009,1,WGS84,3,56.89524,25.29845,117,1,1,B51,,5,8,,0,1,U111,8,3,0,0,2,3,0,0,0,2,0,0,0,B51 24 B51 C10 31 C10 B14,1,1,1,1,1
52503854,LV,LV0,LV00,56.88758628,25.36264831,23/05/2009,1,WGS84,4,56.88759,25.36263,131,1,1,E20,,5,8,,0,2,U111,8,3,0,0,2,5,0,0,0,1,2,2,1,E20 24 E20 31 C10 F00 D20 D10 C10 31 E20,1,1,1,1,1
52563854,LV,LV0,LV00,56.87606143,25.45891854,23/05/2009,1,WGS84,5,56.87606,25.45894,131,1,1,C20,C22,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C20 C10 C20 C30,1,1,1,1,1
52643854,LV,LV0,LV00,56.86058509,25.58719403,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,C10,C1D,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C10 )PI,8,2,2,2,2
52683854,LV,LV0,LV00,56.85279987,25.65129524,18/06/2009,1,WGS84,3,56.8528,25.65131,208,1,1,E20,,5,8,,0,2,U111,8,3,0,0,2,5,0,0,0,3,0,0,0,E20,1,1,1,1,1
